orbital_period,transit_duration,transit_duration_err1,transit_duration_err2,transit_depth,transit_depth_err1,transit_depth_err2,planet_radius,planet_radius_err1,planet_radius_err2,equi_temp,stellar_temp,stellar_temp_err1,stellar_temp_err2,stellar_radius,stellar_radius_err1,stellar_radius_err2,label,mission
0.82206761,3.8281,0.0239,-0.0239,26200,71.6,-71.6,91.21,24.3,-33.4,2941,6531,175,-214,1.921,0.512,-0.704,0,Kepler
45.03558951,9.8341,0.00739,-0.00739,405000,271,-271,82.4,24.2,-10.4,600,6484,145,-193,1.153,0.339,-0.145,0,Kepler
3.10197712,7.083,0.148,-0.148,125,3.4,-3.4,2.64,1.24,-0.22,2246,8709,462,-925,1.797,0.84,-0.148,0,Kepler
2.618414643,4.99923,0.00117,-0.00117,201000,72.4,-72.4,109.33,18.8,-34.8,2582,8143,226,-311,2.361,0.405,-0.751,0,Kepler
2.61844178,3.203,0.245,-0.245,45.1,4.2,-4.2,2.16,0.47,-0.46,2033,5088,114,-127,3.293,0.713,-0.713,0,Kepler
19.40795816,6.09676,0.00297,-0.00297,142000,50.2,-50.2,44.96,8.27,-6.19,633,5702,170,-153,0.799,0.147,-0.11,0,Kepler
0.933747375,5.974,0.274,-0.274,199,6.9,-6.9,8.93,2.61,-0.93,2003,6224,153,-218,1.024,0.299,-0.107,0,Kepler
37.9102139,3.11152,0.00273,-0.00273,103000,59,-59,29.45,2.05,-2.26,358,4623,125,-139,0.56,0.039,-0.043,0,Kepler
3.74785307,3.444,0.203,-0.203,146,10,-10,9.04,0.43,-2.44,2440,4929,72,-172,7.7,0.367,-2.078,0,Kepler
3.747835042,5.28519,0.00178,-0.00178,189000,41.7,-41.7,141.7,42.5,-63.8,2697,8529,236,-371,3.065,0.92,-1.38,0,Kepler
0.94754848,1.7347,0.0597,-0.0597,11300,309,-309,224.79,0,0,622,3246,0,0,0.2,0,0,0,Kepler
1.75643185,2.397,0.29,-0.29,51.6,5.9,-5.9,0.58,0.16,-0.05,1366,5696,154,-154,0.812,0.222,-0.069,0,Kepler
1.756466865,4.7781,0.0115,-0.0115,188000,404,-404,87.4,13.8,-20.8,1831,5726,85,-68,1.465,0.232,-0.348,0,Kepler
33.15947581,9.01353,0.00283,-0.00283,222000,62.2,-62.2,146.47,48.9,-32.6,1068,7967,454,-844,2.379,0.794,-0.529,0,Kepler
46.14869106,19.092,0.0203,-0.0203,350000,405,-405,114.2,25.9,-38.8,647,5383,178,-129,1.935,0.439,-0.658,0,Kepler
60.2976774,14.2561,0.0146,-0.0146,316000,317,-317,63.57,18.5,-9.24,481,5995,180,-180,0.977,0.285,-0.142,0,Kepler
1.703347524,3.3039,0.00222,-0.00222,504000,380,-380,47.62,5.59,-3.01,1202,5325,159,-143,0.648,0.076,-0.041,0,Kepler
1.70332915,1.663,0.175,-0.175,98.5,13.3,-13.3,0.86,0.26,-0.08,1420,5749,153,-170,0.864,0.263,-0.082,0,Kepler
20.413812,5.806,0.748,-0.748,496,52.6,-52.6,16.5,4.01,-1.34,586,5514,166,-166,0.826,0.201,-0.067,0,Kepler
67.41958542,7.645,0.0134,-0.0134,182000,329,-329,49.46,12.9,-6.89,470,6071,163,-181,0.962,0.25,-0.134,0,Kepler
7.363572395,5.7545,0.0332,-0.0332,130000,677,-677,82.22,27,-16.6,1287,6793,165,-259,1.508,0.495,-0.304,0,Kepler
33.69320154,7.44219,0.00616,-0.00616,509000,368,-368,68.86,14.6,-10.1,518,5427,161,-145,0.899,0.19,-0.132,0,Kepler
1.120997701,11.243,0.773,-0.773,146,7.2,-7.2,66.58,4.74,-26.9,3992,6720,180,-220,4.845,0.345,-1.955,0,Kepler
1.874967748,10.0159,0.0134,-0.0134,31500,38.6,-38.6,378.99,44.6,-134,4440,4588,55,-75,18.328,2.154,-6.463,0,Kepler
2.40440112,5.49,0.348,-0.348,27.1,1.9,-1.9,0.42,0.03,-0.03,1172,5433,75,-86,0.769,0.052,-0.052,0,Kepler
21.926779,10.05,1.3,-1.3,199,41.1,-41.1,1.26,0.37,-0.12,618,5853,182,-203,0.868,0.252,-0.084,0,Kepler
25.70600117,10.969,0.00758,-0.00758,465000,277,-277,67.11,18,-7.73,579,5642,152,-169,0.903,0.242,-0.104,0,Kepler
501.90703,12.43,1.9,-1.9,307,39.8,-39.8,1.83,0.79,-0.2,254,6316,165,-206,1.036,0.451,-0.111,0,Kepler
3.115304946,4.88748,0.003,-0.003,150000,101,-101,61.66,17.8,-7.6,1404,6367,153,-192,1.087,0.314,-0.134,0,Kepler
12.422524,13.55,1.6,-1.6,33.9,6,-6,0.86,0.31,-0.11,1107,7225,228,-314,1.414,0.515,-0.184,0,Kepler
12.4269264,21.826,0.453,-0.453,127,5.1,-5.1,1.66,1.02,-0.69,906,5349,173,-146,1.505,0.926,-0.621,0,Kepler
12.4261809,29.09,2,-2,92.2,2.6,-2.6,1.88,0.51,-0.63,976,5948,161,-178,1.432,0.391,-0.478,0,Kepler
0.61810542,6.666,0.334,-0.334,12300,1980,-1980,39.52,24,-5.58,1994,5371,177,-147,0.949,0.577,-0.134,0,Kepler
1.06995136,1.322,0.147,-0.147,54.8,6.1,-6.1,0.9,0.27,-0.19,1991,5869,176,-176,1.221,0.357,-0.268,0,Kepler
2.158398259,8.1633,0.0885,-0.0885,93000,575,-575,101.02,65.8,-65.8,1829,5210,140,-140,1.946,1.268,-1.268,0,Kepler
359.534371,24.205,0.519,-0.519,5730,125,-125,64333.8,4500,-16500,491,5087,89,-165,5.899,0.413,-1.509,0,Kepler
534.86668,8.19,2.6,-2.6,565,115,-115,4.3,2.14,-1.25,328,6668,174,-282,1.791,0.893,-0.52,0,Kepler
1.39797542,9.06,1,-1,43.2,4.1,-4.1,0.49,0.05,-0.06,1316,5074,136,-136,0.761,0.086,-0.086,0,Kepler
2.2127498,3.054,0.459,-0.459,22.7,2.9,-2.9,0.68,0.14,-0.2,1801,6195,167,-167,1.405,0.3,-0.401,0,Kepler
0.776976021,1.95401,0.00344,-0.00344,21200,4.6,-4.6,48.15,15.1,-6.47,2083,5999,190,-232,1.042,0.326,-0.14,0,Kepler
2.25353739,5.74622,0.00861,-0.00861,183000,225,-225,96.65,28.3,-25.8,2056,6951,192,-288,1.662,0.487,-0.443,0,Kepler
17.99646148,4.65638,0.00238,-0.00238,62800,23.6,-23.6,114.45,35,-70,1004,5684,190,-173,2.249,0.688,-1.376,0,Kepler
1.386249249,2.99104,0.00809,-0.00809,47200,86.9,-86.9,78.6,22.8,-22.8,2137,6226,195,-239,1.594,0.463,-0.463,0,Kepler
0.53482911,0.996,0.216,-0.216,704,110,-110,0.54,0.14,-0.13,753,3229,50,-50,0.201,0.05,-0.05,0,Kepler
0.566799833,5.543,0.149,-0.149,198,16.7,-16.7,1.27,0.27,-0.11,1900,5488,182,-182,0.789,0.164,-0.07,0,Kepler
0.566795728,2.79,0.691,-0.691,18.9,2.2,-2.2,0.64,0.13,-0.16,2755,6130,167,-167,1.393,0.293,-0.358,0,Kepler
14.66575978,3.65814,0.00325,-0.00325,337000,200,-200,67.17,19.7,-12.1,712,5385,160,-144,1.002,0.294,-0.181,0,Kepler
0.566780836,4.937,0.331,-0.331,60.9,6.5,-6.5,0.75,0.22,-0.08,2204,5949,184,-226,0.962,0.282,-0.094,0,Kepler
15.44605962,4.5963,0.00183,-0.00183,331000,265,-265,52.93,16.2,-5.43,701,5838,157,-192,0.897,0.275,-0.092,0,Kepler
1.790518325,3.34624,0.00323,-0.00323,61500,28.3,-28.3,32.19,9.67,-4.83,1850,6586,148,-198,1.219,0.366,-0.183,0,Kepler
1.03905082,3.035,0.33,-0.33,43.8,5.2,-5.2,0.87,0.35,-0.16,2297,6558,179,-232,1.28,0.517,-0.243,0,Kepler
0.503201954,0.167,0.46,-0.46,43,9,-9,2.99,0.79,-1.37,3550,6157,190,-226,2.306,0.607,-1.054,0,Kepler
7.140373046,7.07032,0.00262,-0.00262,205000,80.2,-80.2,61.56,15.8,-17.6,1132,5945,161,-179,1.333,0.343,-0.382,0,Kepler
53.64708486,19.9499,0.00925,-0.00925,219000,99,-99,142.04,39.5,-26.3,753,5261,118,-118,2.943,0.818,-0.545,0,Kepler
2.496328637,2.73115,0.00138,-0.00138,20500,25,-25,112.28,20.7,-38.6,2317,6757,150,-217,2.615,0.483,-0.898,0,Kepler
16.31328124,4.45731,0.00732,-0.00732,71600,118,-118,30.85,9.45,-4.05,747,6008,180,-198,1.006,0.308,-0.132,0,Kepler
1.721313779,3.54768,0.00441,-0.00441,535000,611,-611,83.69,24.6,-13.3,1627,5960,160,-196,1.073,0.316,-0.17,0,Kepler
1.50650745,2.622,0.287,-0.287,27.8,2.4,-2.4,1.13,0.25,-0.3,2498,6839,163,-225,2.02,0.446,-0.545,0,Kepler
8.209514329,4.14104,0.00191,-0.00191,141000,1.3,-1.3,149.52,35.8,-66.4,1371,6258,203,-248,2.111,0.505,-0.938,0,Kepler
3.431126546,2.7986,0.0105,-0.0105,40200,143,-143,47.48,14.8,-11.1,1251,5815,157,-174,0.969,0.301,-0.226,0,Kepler
1.583334941,4.4854,0.0191,-0.0191,177000,565,-565,52,15.5,-6.6,1548,5846,175,-192,0.953,0.283,-0.121,0,Kepler
8.429438192,3.94306,0.0009,-0.0009,456000,1.8,-1.8,49.49,2.03,-4.15,582,4268,129,-142,0.68,0.028,-0.057,0,Kepler
7.9320191,8.18,1,-1,125,15.1,-15.1,1.04,0.88,-0.12,811,5219,194,-160,0.905,0.757,-0.109,0,Kepler
1.374249107,5.3181,0.0167,-0.0167,137000,372,-372,96.85,24,-36,2725,7053,197,-310,2.121,0.526,-0.789,0,Kepler
8.4804737,6.157,0.31,-0.31,337,27.3,-27.3,1.85,0.54,-0.2,930,6092,189,-232,0.998,0.294,-0.105,0,Kepler
0.94242156,1.89,,,,,,,,,,,,,,,,0,Kepler
4.994773558,4.48893,0.00068,-0.00068,260000,34.4,-34.4,62.69,18.5,-12.3,1264,6253,169,-188,1.181,0.349,-0.232,0,Kepler
1.105094098,4.38191,0.00326,-0.00326,731000,507,-507,267.59,28.7,-115,3771,8011,223,-335,2.927,0.314,-1.256,0,Kepler
6.842939,2.8,,,,,,,,,,,,,,,,1,Kepler
0.8170226,2.974,0.0184,-0.0184,168000,830,-830,57.56,0,0,1947,5780,,,1,,,0,Kepler
19.40669392,5.27765,0.00439,-0.00439,465000,286,-286,57.97,13.6,-4.54,597,5622,152,-152,0.778,0.182,-0.061,0,Kepler
7.143708297,5.83451,0.00299,-0.00299,203000,106,-106,44.78,12.6,-7.81,943,5655,152,-152,0.992,0.28,-0.173,0,Kepler
0.952377862,4.0869,0.0164,-0.0164,2120,6.7,-6.7,28.44,7.68,-3.07,1713,5662,152,-169,0.863,0.233,-0.093,0,Kepler
3.521050679,3.5323,0.0134,-0.0134,4880,16.5,-16.5,256.2,76.6,-142,2434,5149,123,-194,6.619,1.979,-3.675,0,Kepler
1.941635737,2.46683,0.00121,-0.00121,69800,12.2,-12.2,59.71,19.9,-6.63,1728,6525,145,-210,1.161,0.386,-0.129,0,Kepler
0.539445498,2.2821,0.00523,-0.00523,25300,34.3,-34.3,68.65,19.9,-18.1,2959,6486,181,-250,1.456,0.422,-0.384,0,Kepler
20.7106853,42.737,0.357,-0.357,1000,7.8,-7.8,89.55,13.3,-28.7,1246,6956,163,-225,2.888,0.428,-0.927,0,Kepler
2.521245368,4.24027,0.00254,-0.00254,418000,368,-368,56.59,12.5,-6.76,1241,5605,152,-135,0.854,0.189,-0.102,0,Kepler
2.52122764,2.249,0.259,-0.259,127,16.8,-16.8,0.91,0.2,-0.08,1177,5546,149,-149,0.81,0.176,-0.07,0,Kepler
2.5212708,2.706,0.452,-0.452,163,30.1,-30.1,0.81,0.13,-0.05,1003,5110,157,-135,0.637,0.097,-0.038,0,Kepler
8.202869679,7.29811,0.00084,-0.00084,346000,24,-24,110.46,30.3,-37,1190,6060,184,-202,1.643,0.45,-0.55,0,Kepler
3.442714533,3.36034,0.00368,-0.00368,60000,48.4,-48.4,47.02,12.6,-5.4,1157,5819,158,-175,0.861,0.231,-0.099,0,Kepler
475.91706,22.86,2.6,-2.6,967,88,-88,28.22,3.96,-3.96,221,5334,80,-80,1.004,0.141,-0.141,0,Kepler
0.858285844,1.799,0.347,-0.347,43.4,7.2,-7.2,0.9,0.45,-0.21,2274,5945,182,-208,1.346,0.679,-0.31,0,Kepler
6.238315363,2.501,,,82.9,,,0.7,0.05,-0.03,746,4914,98,-98,0.724,0.045,-0.03,0,Kepler
2.115510941,7.2877,0.00772,-0.00772,415000,377,-377,191.42,35.8,-71.6,2701,7563,211,-342,2.638,0.493,-0.986,0,Kepler
1.015044104,10.994,0.562,-0.562,158,10.8,-10.8,1.98,0.57,-0.38,1979,5910,160,-178,1.124,0.326,-0.217,0,Kepler
3.711013336,3.31024,0.00338,-0.00338,25000,28.1,-28.1,55.69,16.6,-11,1436,6338,151,-189,1.247,0.371,-0.247,0,Kepler
2.97606298,4.124,0.597,-0.597,72.2,5.2,-5.2,5.65,1.62,-3.79,2615,5321,189,-260,6.669,1.918,-4.475,0,Kepler
2.97586085,4.513,0.799,-0.799,106,13.9,-13.9,0.85,0.18,-0.1,1135,5481,166,-166,0.835,0.174,-0.094,0,Kepler
14.65801395,3.03316,0.00338,-0.00338,130000,0,0,121.59,59.2,-65.1,855,5146,170,-139,1.626,0.791,-0.87,0,Kepler
18.83948744,5.62797,0.00325,-0.00325,183000,119,-119,45.2,14.7,-4.9,734,6208,172,-216,1.024,0.332,-0.111,0,Kepler
0.555973803,1.271,0.0752,-0.0752,75.3,4,-4,1.9,0.95,-1.26,3049,5445,190,-171,2.117,1.051,-1.401,0,Kepler
4.426344495,5.84235,0.00766,-0.00766,276000,487,-487,78.3,23.1,-15.3,1316,6228,169,-206,1.226,0.361,-0.24,0,Kepler
0.957823876,3.7232,0.0124,-0.0124,105000,278,-278,110.91,17,-31.5,2649,5908,79,-79,2.033,0.311,-0.578,0,Kepler
5.024768971,3.82433,0.00524,-0.00524,53000,78.5,-78.5,42.15,12.6,-5.41,1159,6322,171,-209,0.989,0.296,-0.127,0,Kepler
30.96021667,15.4308,0.00441,-0.00441,340000,85.8,-85.8,62.08,18.4,-9.92,527,5291,211,-232,0.926,0.274,-0.148,0,Kepler
2.470283788,7.8391,0.0109,-0.0109,194000,222,-222,157.82,17.6,-32.8,2657,7823,70,-93,2.675,0.299,-0.555,0,Kepler
1.23516416,4.713,0.451,-0.451,64.6,6.2,-6.2,0.92,0.25,-0.11,1866,6249,174,-217,1.076,0.296,-0.127,0,Kepler
1.23513471,5.44,0.589,-0.589,42.8,4.7,-4.7,0.7,0.23,-0.12,1743,5930,290,-322,0.997,0.333,-0.166,0,Kepler
0.8903331,2.643,0.47,-0.47,134,15.8,-15.8,20.96,0.96,-8.58,5714,4981,121,-228,18.374,0.836,-7.526,0,Kepler
20.00024281,5.0042,0.0185,-0.0185,13100,30.7,-30.7,21.57,6.14,-2.18,746,6373,151,-189,1.047,0.298,-0.106,0,Kepler
10.21712165,4.35647,0.00062,-0.00062,205000,54.2,-54.2,81.1,22.1,-22.1,994,5931,158,-193,1.349,0.367,-0.367,0,Kepler
0.618060842,1.892,0.231,-0.231,25.1,3.2,-3.2,0.51,0.08,-0.07,1854,5339,160,-144,0.793,0.128,-0.105,0,Kepler
0.759764419,5.72501,0.00937,-0.00937,393000,224,-224,138.54,19.3,-35.9,2715,5807,86,-78,1.909,0.266,-0.495,0,Kepler
21.53926924,5.32432,0.00192,-0.00192,144000,37,-37,53,16.2,-5.4,674,6136,165,-202,0.933,0.285,-0.095,0,Kepler
5.270733213,2.7822,0.0352,-0.0352,294000,1330,-1330,37.93,2.01,-3.47,693,4348,151,-166,0.678,0.036,-0.062,0,Kepler
12.4232158,17.67,3.9,-3.9,262,24.1,-24.1,1.3,0.28,-0.12,685,5497,164,-180,0.809,0.175,-0.075,0,Kepler
4.3206933,50.68,2.5,-2.5,148,8.1,-8.1,1.66,0.5,-0.2,1205,6225,185,-222,1.031,0.314,-0.126,0,Kepler
16.48679636,7.06797,0.00222,-0.00222,48900,19.3,-19.3,46.92,6.95,-13.9,1053,6020,81,-81,2.097,0.311,-0.622,0,Kepler
5.7768734,5.762,0.461,-0.461,71,8.3,-8.3,3.13,1.07,-1.98,1399,5473,194,-155,2.162,0.738,-1.37,0,Kepler
20.14880771,8.52557,0.00334,-0.00334,527000,253,-253,68.52,17,-9.18,631,5547,166,-166,0.918,0.228,-0.123,0,Kepler
0.687772143,2.56725,0.00387,-0.00387,40400,40.2,-40.2,46.27,12,-8.03,2097,5885,159,-177,0.933,0.242,-0.162,0,Kepler
0.843651274,2.80468,0.00133,-0.00133,305000,169,-169,39.98,3.85,-3.85,1553,5220,141,-141,0.695,0.067,-0.067,0,Kepler
1.142946648,3.40234,0.00326,-0.00326,413000,231,-231,43.5,3.36,-3.01,1293,5058,151,-151,0.608,0.047,-0.042,0,Kepler
7.217010987,4.4215,0.00538,-0.00538,78700,63.9,-63.9,89.71,25.4,-23.1,1096,6047,163,-181,1.211,0.343,-0.312,0,Kepler
9.72869627,5.628,0.41,-0.41,252,16,-16,42.47,15.7,-5.25,1126,6881,168,-265,1.351,0.5,-0.167,0,Kepler
0.566791802,2.2,0.155,-0.155,49.3,3.7,-3.7,0.66,0.16,-0.06,2040,5691,152,-169,0.887,0.217,-0.078,0,Kepler
2.245738777,8.61629,0.00562,-0.00562,483000,236,-236,99.05,32.8,-16.5,1737,6508,155,-214,1.312,0.435,-0.218,0,Kepler
2.24572117,3.88,0.302,-0.302,48.2,4.2,-4.2,0.74,0.22,-0.08,1479,6158,150,-214,1.026,0.302,-0.108,0,Kepler
0.566801906,1.626,0.0936,-0.0936,89.7,4.2,-4.2,0.55,0.04,-0.06,1344,4208,113,-138,0.583,0.044,-0.061,0,Kepler
2.316171991,4.03025,0.00119,-0.00119,251000,34.7,-34.7,49.53,12.8,-3.43,1288,5932,141,-177,0.795,0.206,-0.055,0,Kepler
0.56680208,1.22,,,,,,,,,,,,,,,,0,Kepler
0.566810701,6.19,0.308,-0.308,200,11.2,-11.2,1.49,0.3,-0.12,1921,5593,167,-167,0.752,0.149,-0.064,0,Kepler
0.566813319,3.752,0.57,-0.57,129,12.1,-12.1,23.19,6.79,-2.93,2313,6108,193,-236,1.03,0.302,-0.13,0,Kepler
28.78725751,13.953,0.0185,-0.0185,49600,46.4,-46.4,91.26,16.5,-30.7,971,5154,108,-185,3.981,0.721,-1.339,0,Kepler
0.835315046,2.45449,0.00169,-0.00169,16900,9.2,-9.2,30.54,3.27,-2.97,1490,5009,135,-150,0.69,0.074,-0.067,0,Kepler
26.0164225,4.1768,0.015,-0.015,41100,159,-159,61.04,17.8,-14.5,755,6287,198,-242,1.28,0.373,-0.305,0,Kepler
593.19521,25.65,5.5,-5.5,227,56.3,-56.3,1.63,0.58,-0.22,234,6103,163,-186,1.03,0.371,-0.135,0,Kepler
0.706430188,1.301,0.146,-0.146,50.8,5.9,-5.9,0.41,0.02,-0.03,1473,5037,152,-167,0.568,0.03,-0.034,0,Kepler
0.78430061,2.952,0.242,-0.242,255,16.7,-16.7,1.14,0.14,-0.11,1566,5176,154,-154,0.681,0.081,-0.066,0,Kepler
2.665875491,7.59461,0.00451,-0.00451,161000,76.8,-76.8,67.43,22.8,-9.77,1502,6234,195,-260,1.159,0.392,-0.168,0,Kepler
2.6658312,5.771,0.562,-0.562,40.8,4.3,-4.3,0.99,0.27,-0.27,1663,6276,198,-242,1.353,0.367,-0.367,0,Kepler
1.5765874,15.18,1.6,-1.6,29.2,4.3,-4.3,15.68,1.98,-5.94,2946,6742,160,-200,3.138,0.396,-1.188,0,Kepler
28.02789136,17.3269,0.0127,-0.0127,243000,158,-158,31.3,1.55,-1.61,440,5231,161,-165,0.544,0.027,-0.028,0,Kepler
2.028512246,5.00309,0.00622,-0.00622,122000,85.2,-85.2,50.28,15.1,-6.48,1542,6105,164,-182,1.025,0.308,-0.132,0,Kepler
1.33256167,3.743,0.556,-0.556,59.5,4.9,-4.9,0.63,0.06,-0.06,1326,4895,145,-145,0.828,0.078,-0.085,0,Kepler
1.332567821,3.4844,,,31,,,0.96,0.2,-0.26,2395,6600,161,-181,1.681,0.363,-0.444,0,Kepler
1.332545609,3.997,0.618,-0.618,278,15.6,-15.6,28.37,1.65,-9.38,5080,5154,153,-307,16.486,0.962,-5.452,0,Kepler
1.33256256,3.088,0.375,-0.375,175,18.4,-18.4,16.03,2.03,-1.67,4529,4601,64,-46,12.581,1.596,-1.306,0,Kepler
1.33258981,3.987,0.308,-0.308,78.4,5.9,-5.9,0.67,0.1,-0.06,1369,5309,159,-143,0.763,0.122,-0.066,0,Kepler
1.33258375,4.081,0.294,-0.294,60.9,4.5,-4.5,0.84,0.27,-0.09,1727,6108,171,-192,0.997,0.312,-0.104,0,Kepler
8.9648813,61.23,1.1,-1.1,455,5.5,-5.5,28.97,5.8,-3.12,1040,6543,132,-198,1.159,0.232,-0.125,0,Kepler
2.161583501,4.0537,0.0283,-0.0283,50200,297,-297,29.61,9.62,-9.62,1646,5888,177,-159,1.219,0.396,-0.396,0,Kepler
8.7396758,3.866,0.266,-0.266,1430,107,-107,3.29,0.26,-0.3,577,4406,154,-170,0.628,0.051,-0.056,1,Kepler
0.535493486,2.57,1.2,-1.2,54,220,-220,1.42,0.4,-0.5,3181,6328,177,-243,1.864,0.536,-0.655,0,Kepler
24.26168383,7.1617,0.00128,-0.00128,192000,23,-23,58.48,12.9,-6.48,659,6151,146,-200,0.983,0.217,-0.109,0,Kepler
32.5325215,13.3991,0.0136,-0.0136,83500,63.1,-63.1,24.35,6.59,-2.07,535,5845,145,-174,0.838,0.227,-0.071,0,Kepler
4.627775175,3.4079,0.0199,-0.0199,5680,33.6,-33.6,32.62,9.75,-2.61,1039,5845,141,-176,0.874,0.261,-0.07,0,Kepler
28.7850347,2.102,0.608,-0.608,103,28.5,-28.5,2.5,0.68,-1.01,993,6581,185,-248,2.42,0.667,-0.974,0,Kepler
6.096030635,18.4531,0.0083,-0.0083,902000,217,-217,406.97,39.3,-91.8,1925,7598,75,-83,2.692,0.26,-0.607,0,Kepler
31.95303877,8.0461,0.0132,-0.0132,17700,21.7,-21.7,47.96,9.48,-17.6,864,5524,165,-165,2.734,0.54,-1.003,0,Kepler
5.9371708,4.954,0.557,-0.557,157,20.4,-20.4,1.17,0.48,-0.15,945,5475,170,-139,0.923,0.378,-0.118,0,Kepler
0.577844035,4.291,0.113,-0.113,320,4.5,-4.5,18.93,4.82,-1.6,1980,5693,154,-154,0.816,0.208,-0.069,0,Kepler
2.630090609,13.6817,0.0131,-0.0131,517000,613,-613,83.5,21.9,-17.9,1551,6315,170,-189,1.108,0.29,-0.237,0,Kepler
43.20459678,15.0402,0.00487,-0.00487,202000,59.1,-59.1,43.15,14.2,-3.8,519,6003,188,-230,0.932,0.307,-0.082,0,Kepler
1.75147897,7.89,2.3,-2.3,76.7,8.3,-8.3,1.8,0.43,-0.32,2340,6823,61,-91,2.037,0.486,-0.365,0,Kepler
3.495457889,6.9796,0.0126,-0.0126,115000,184,-184,84.49,14.4,-7.75,2051,8529,76,-93,1.558,0.266,-0.143,0,Kepler
4.01668015,2.2828,0.0368,-0.0368,38000,507,-507,22.11,3.48,-2.84,1016,5448,178,-162,0.794,0.125,-0.102,0,Kepler
1.89134156,5.891,0.615,-0.615,68.4,8.3,-8.3,0.99,0.29,-0.13,1673,6387,172,-211,1.105,0.33,-0.141,0,Kepler
2.881100027,9.43866,0.00663,-0.00663,663000,231,-231,446.29,76.3,-229,2946,8104,223,-334,3.369,0.576,-1.727,0,Kepler
0.806277023,7.275,0.312,-0.312,70.8,3.8,-3.8,0.89,0.29,-0.09,2046,6122,165,-184,0.996,0.324,-0.108,0,Kepler
0.513482156,2.732,0.268,-0.268,91.6,9.5,-9.5,0.83,0.2,-0.1,2072,5495,164,-164,0.882,0.21,-0.105,0,Kepler
225.66716,16.6,1.3,-1.3,343,33.7,-33.7,1.94,0.8,-0.18,331,6363,154,-204,1.035,0.425,-0.095,0,Kepler
4.24748886,3.053,0.422,-0.422,121,16,-16,1.01,0.26,-0.1,1079,5807,157,-192,0.922,0.231,-0.093,0,Kepler
1.000012952,1.221,0.111,-0.111,36,4.5,-4.5,2.12,0.35,-0.7,2858,5176,72,-103,3.605,0.595,-1.189,0,Kepler
0.878803439,2.74503,0.00815,-0.00815,411000,985,-985,51.97,2.19,-4.37,1347,4524,150,-150,0.737,0.031,-0.062,0,Kepler
1.560158562,3.4248,0.0107,-0.0107,240000,615,-615,45.91,3.86,-4.72,1223,4926,133,-148,0.749,0.063,-0.077,0,Kepler
34.18830271,3.01179,0.00214,-0.00214,118000,0.1,-0.1,74.5,21.1,-25.8,660,5757,172,-189,1.345,0.381,-0.465,0,Kepler
8.65303996,1.091,0.13,-0.13,497,46.6,-46.6,1.88,0.31,-0.18,764,5301,175,-159,0.84,0.138,-0.08,0,Kepler
8.65311903,1.273,0.365,-0.365,207,41.7,-41.7,0.85,0.03,-0.05,493,3929,70,-78,0.55,0.024,-0.03,0,Kepler
12.4253812,19.781,0.694,-0.694,115,5.1,-5.1,1.14,0.53,-0.13,823,5925,161,-197,1.066,0.495,-0.119,0,Kepler
12.42555999,28.083,0.263,-0.263,2960,25.4,-25.4,4.72,0.69,-0.47,599,4922,187,-159,0.704,0.104,-0.07,0,Kepler
12.4257442,29.122,0.335,-0.335,936,25.8,-25.8,8.43,1.86,-2.27,1551,8691,205,-410,2.193,0.482,-0.59,0,Kepler
12.4254241,24.98,1,-1,379,12.3,-12.3,2.17,0.53,-0.22,755,5853,157,-192,0.895,0.216,-0.093,0,Kepler
2.991884392,7.5583,0.0104,-0.0104,124000,126,-126,40.11,11.9,-5.09,1486,6596,163,-212,1.094,0.324,-0.139,0,Kepler
1.795273026,7.3232,0.0141,-0.0141,125000,176,-176,55.26,17.4,-5.78,1642,6363,176,-242,1.012,0.319,-0.106,0,Kepler
0.755109271,2.619,0.272,-0.272,23.2,2.5,-2.5,0.47,0.19,-0.07,1961,5606,161,-130,0.962,0.39,-0.143,0,Kepler
0.755101141,3.371,0.238,-0.238,76.7,7.1,-7.1,0.19,0.02,-0.02,680,3256,39,-29,0.207,0.032,-0.023,0,Kepler
1.75251585,3.489,0.534,-0.534,126,10,-10,1.02,0.28,-0.08,1447,5952,160,-160,0.844,0.226,-0.071,0,Kepler
1.752450163,3.0255,,,55.5,,,0.79,0.22,-0.14,1552,5779,158,-158,0.99,0.27,-0.18,0,Kepler
8.27923132,2.355,0.204,-0.204,165,17.6,-17.6,1.08,0.28,-0.09,815,5631,152,-169,0.847,0.221,-0.069,0,Kepler
2.212877035,4.66961,0.00119,-0.00119,376000,65.4,-65.4,69.18,19.4,-10.5,1507,6153,166,-203,1,0.28,-0.151,0,Kepler
0.845097627,1.873,0.219,-0.219,86.5,9.6,-9.6,0.78,0.14,-0.05,1584,5252,184,-184,0.783,0.137,-0.049,0,Kepler
17.44564047,6.08966,0.00131,-0.00131,334000,42.8,-42.8,63.46,9,-3.83,682,5759,78,-86,0.945,0.134,-0.057,0,Kepler
14.31315739,8.90236,0.00138,-0.00138,21600,5.8,-5.8,34.98,8.04,-8.05,1144,5750,77,-86,2.379,0.547,-0.547,0,Kepler
0.676990194,1.69459,0.00303,-0.00303,20500,8.7,-8.7,37.5,9.79,-3.26,1919,5813,157,-174,0.816,0.213,-0.071,0,Kepler
0.515875396,1.21,1.7,-1.7,1770,218,-218,7.22,4.59,-1.07,3189,7229,254,-320,1.38,0.876,-0.205,0,Kepler
2.83401711,5.938,0.885,-0.885,84.2,8,-8,0.93,0.41,-0.09,1381,6247,167,-210,1.002,0.439,-0.098,0,Kepler
